"crash_unit_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"755370","JC464152","2019-10-07T23:30:00","2","DRIVER",,"717524",,"NISSAN","NISSAN MAXIMA","IL","2012","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"1",,"legend recovery and towing","unk",,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755359","JC464153","2019-10-07T23:11:00","1","DRIVER",,"717512",,"FORD","EDGE","IL","2019","NONE","PASSENGER","PERSONAL","N","AVOIDING VEHICLES/OBJECTS","true",,"1",,,,,"true","true",,,,,,,,,"true","true",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755368","JC464136","2019-10-07T23:05:00","2","DRIVER",,"717520",,"HARLEY-DAVIDSON","HARLEY-DAVIDSON","IL","2019","NONE","UNKNOWN/NA","PERSONAL","W","STRAIGHT AHEAD","true",,"1",,"owner",,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755426","JC464303","2019-10-07T23:00:00","2","PARKED",,"717580",,"FORD","F150","IL","2013","NONE","PICKUP","STATE OWNED","W","PARKED",,,"0",,,,,,,"true","true",,,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755344","JC464134","2019-10-07T23:00:00","2","DRIVER","2","717502",,"FORD","UNKNOWN","IL","2019","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"3",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755349","JC464128","2019-10-07T23:00:00","1","DRIVER",,"717506",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","true",,"1",,"UNKNOWN","UNKNOWN",,"false","true","true",,,,,"true","true","true","true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755350","JC464128","2019-10-07T23:00:00","2","DRIVER","1","717508",,"HYUNDAI","Santa Fe","IL","2014","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755338","JC464106","2019-10-07T22:31:00","1","DRIVER",,"717496",,"FORD","UNKNOWN","IL","2008","UNKNOWN","TRUCK - SINGLE UNIT","PERSONAL","E","STRAIGHT AHEAD","true",,"1",,,,,"true",,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755339","JC464106","2019-10-07T22:31:00","2","PARKED",,"717497",,"JEEP","PATRIOT","IL","2008","UNKNOWN","PASSENGER","NOT IN USE","E","PARKED",,,"0",,,,,"true",,,,,,"true","true","true",,"true",,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755340","JC464106","2019-10-07T22:31:00","3","PARKED",,"717498",,"NISSAN","NISSAN ALTIMA","IL","2006","UNKNOWN","PASSENGER","NOT IN USE","E","PARKED",,,"0",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755342","JC464108","2019-10-07T22:15:00","2","DRIVER",,"717500",,"HYUNDAI","ELANTRA","IL","2017","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,"true","true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755356","JC464112","2019-10-07T22:14:00","2","DRIVER",,"717515",,"GENERAL MOTORS CORP.","YUKON","IL","2015","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","TAXI/FOR HIRE","E","STRAIGHT AHEAD",,,"1",,,,,,,,,"true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755347","JC464089","2019-10-07T22:06:00","1","DRIVER",,"717505",,"CHEVROLET","IMPALA","IL","2008","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","true",,"1",,,,,"true","true",,,,,,,,"true","true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755335","JC464085","2019-10-07T22:06:00","2","DRIVER",,"717493",,"AUDI","UNKNOWN","IL","2008","UNKNOWN","PASSENGER","PERSONAL","W","TURNING RIGHT",,,"1",,,,,"true",,,,,,,,,,"true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755564","JC464581","2019-10-07T21:30:00","1","DRIVER",,"717689",,"MERCEDES-BENZ","C300","IL","2009","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755565","JC464581","2019-10-07T21:30:00","2","DRIVER",,"717693",,"CHEVROLET","EQUINOX","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755327","JC464045","2019-10-07T20:54:00","1","DRIVER","3","717486",,"NISSAN","UNKNOWN","IL","2014","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"4",,"ssn # 066674","701 s sacramento",,"true","true",,,,,,,,,"true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755328","JC464045","2019-10-07T20:54:00","2","PARKED",,"717489",,"KIA MOTORS CORP","UNKNOWN","IL","2016","NONE","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755333","JC464070","2019-10-07T20:45:00","2","DRIVER",,"717491",,"NISSAN","NISSAN ALTIMA","IL","2013","NONE","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,,,,,"true","true",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755325","JC464018","2019-10-07T20:21:00","1","DRIVER",,"717482",,"FORD","UNKNOWN","IL","2019","NONE","BUS UP TO 15 PASS.","OTHER","S","STRAIGHT AHEAD",,,"1",,,,,"true","true","true",,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755326","JC464018","2019-10-07T20:21:00","2","DRIVER",,"717485","true","NEW FLYER","NEW FLYER","IL","2012","NONE","BUS OVER 15 PASS.","CTA","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,"true","true","true",,,"UNDER CARRIAGE","8359",,,,"DRIVER","3","CTA","IL","CHICAGO",,,,"N","N",,"N",,"N","N",,,,,,,,,"BUS","BUS","OTHER","false","false",
"755317","JC464004","2019-10-07T20:20:00","1","DRIVER",,"717478",,"CHEVROLET","UNKNOWN","IL","2019","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755309","JC463975","2019-10-07T20:02:00","2","DRIVER",,"717473",,"HONDA","ACCORD","IL","2014","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true","true","true","true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755858","JC465165","2019-10-07T20:00:00","2","PARKED",,"717963",,"NISSAN","ROGUE","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,"true","true","true","true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755864","JC465149","2019-10-07T20:00:00","2","DRIVER",,"717979",,"HONDA","CIVIC","IL","2016","NONE","PASSENGER","PERSONAL","S","OTHER","true",,"1",,"UNKNOWN",,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755291","JC463946","2019-10-07T19:50:00","2","DRIVER",,"717455",,"CHRYSLER","TOWN & COUNTRY","IL","2010","UNKNOWN","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"4",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755877","JC465227","2019-10-07T19:45:00","2","PARKED",,"717996",,"MAZDA","6 (Six)","IL","2014","NONE","PASSENGER","NOT IN USE","N","PARKED",,,"0",,,,,"true","true","true","true","true",,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755313","JC463954","2019-10-07T19:40:00","2","DRIVER",,"717472",,"HONDA","ACCORD","IL","2016","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT","true",,"1",,"private","private",,"true",,,,"true","true","true","true","true","true","true","true",,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755298","JC463933","2019-10-07T19:30:00","1","DRIVER",,"717454",,"BUICK","REGAL","IL","2011","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,"false",,,,"true","true",,,,,"false",,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755299","JC463933","2019-10-07T19:30:00","2","DRIVER",,"717458",,"HONDA","UNKNOWN","IL","2015","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755731","JC463988","2019-10-07T19:15:00","2","DRIVER",,"717862",,"NISSAN","NISSAN ALTIMA","IL","2015","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757372","JC467918","2019-10-07T19:10:00","2","DRIVER",,"719414",,"CHEVROLET","C K 1500","IL","2015","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true","true","true",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755267","JC463932","2019-10-07T19:00:00","2","DRIVER",,"717429",,"CHEVROLET","CHEVROLET-TRUCK,VAN,SUV,ETC","IL","2012","NONE","PICKUP","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,"false","true","true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755288","JC463893","2019-10-07T19:00:00","1","DRIVER",,"717447","false","FORD","FUSION","IL","2012","NONE","PASSENGER","TAXI/FOR HIRE","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755232","JC463864","2019-10-07T18:48:00","1","DRIVER",,"717384",,"HONDA","CIVIC","ID","2011","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,,"false",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755262","JC463902","2019-10-07T18:45:00","2","PARKED",,"717417",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2015","NONE","PASSENGER","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755278","JC463881","2019-10-07T18:44:00","1","DRIVER",,"717433",,"JEEP","JEEP - YEAR GREATER 1988","IL","2019","UNKNOWN","PASSENGER","PERSONAL","W","CHANGING LANES",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755279","JC463881","2019-10-07T18:44:00","2","DRIVER",,"717441",,"HONDA","CRV","IL","2017","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755276","JC463861","2019-10-07T18:41:00","1","DRIVER","1","717440",,"HYUNDAI","ELANTRA","FL","2018","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","true",,"2",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755226","JC463872","2019-10-07T18:40:00","1","DRIVER",,"717377",,"NISSAN","NISSAN ALTIMA","IL","2011","NONE","PASSENGER","TAXI/FOR HIRE","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,"true",,,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755227","JC463872","2019-10-07T18:40:00","2","DRIVER",,"717380",,"ACURA (DIV. OF AMERICAN HONDA MOTOR CO.)","TSX","IL","2011","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755292","JC463959","2019-10-07T18:30:00","1","DRIVER",,"717444",,"ACURA","ACURA","IL","2011","UNKNOWN","PASSENGER","PERSONAL","S","BACKING",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755293","JC463959","2019-10-07T18:30:00","2","DRIVER",,"717446",,"PONTIAC","G6","IL","2006","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755230","JC463855","2019-10-07T18:25:00","1","DRIVER","3","717381",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2013","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"4",,,,,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755221","JC463832","2019-10-07T18:23:00","1","DRIVER",,"717378",,"GENERAL MOTORS CORP.","Envoy","IL","2007","NONE","PASSENGER","PERSONAL","N","STARTING IN TRAFFIC",,,"1",,,,"true","true",,,,,,,,,,"false","false",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755222","JC463832","2019-10-07T18:23:00","2","DRIVER","1","717393",,"SCION","TC","FL","2006","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,"true",,,,,,"true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755699","JC464871","2019-10-07T18:10:00","1","DRIVER",,"717822",,"SATURN","Vue","IL","2008","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755700","JC464871","2019-10-07T18:10:00","2","DRIVER","2","717936",,"NISSAN","Pathfinder","CA","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"3",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755275","JC463899","2019-10-07T18:05:00","2","DRIVER","3","717449",,"BUICK","REGAL","IL","2011","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"4",,"RIOS TOWING",,,"true","true","true",,,,,,,,"false",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755247","JC463840","2019-10-07T18:05:00","1","DRIVER",,"717401",,"JEEP","CHEROKEE","IL","2016","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755287","JC463928","2019-10-07T18:00:00","2","PARKED",,"717436",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2019","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,,,,,,,,"true","true",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755252","JC463875","2019-10-07T18:00:00","1","DRIVER",,"717409",,"JEEP","CHEROKEE","IL","2014","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","MERGING","true",,"2",,"private",,,"true",,,,,,,,,,"true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755253","JC463875","2019-10-07T18:00:00","2","DRIVER",,"717426",,"FORD","UNKNOWN","AZ","2012","NONE","VAN/MINI-VAN","PERSONAL","E","MERGING",,,"1",,,,,,"true",,,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755294","JC463825","2019-10-07T18:00:00","1","DRIVER",,"717445",,"GENERAL MOTORS CORP.","UNKNOWN","IL","2012","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","BACKING",,,"1",,,,,,,,,"true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755295","JC463825","2019-10-07T18:00:00","2","PARKED","1","717450",,"PORSCHE","Cayenne","IL","2006","NONE","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","E","PARKED",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755246","JC463822","2019-10-07T18:00:00","2","DRIVER",,"717387",,"FORD","ESCAPE (SUV)","IL","2012","NONE","SPORT UTILITY VEHICLE (SUV)","TAXI/FOR HIRE","S","STRAIGHT AHEAD",,,"1",,,,,,"true","true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755242","JC463821","2019-10-07T17:55:00","2","DRIVER","2","717404",,"MITSUBISHI","Outlander","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","true",,"3",,"PRIVATE TOW",,,"true","true","true",,,,,,"true","true",,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755215","JC463827","2019-10-07T17:54:00","1","DRIVER","1","717370",,"FORD","Focus","IL","2012","NONE","PASSENGER","PERSONAL","E","LEAVING TRAFFIC LANE TO PARK",,,"2",,,,,,,"true","true","true",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755207","JC463754","2019-10-07T17:54:00","1","DRIVER",,"717366",,"HYUNDAI","Santa Fe","IL","2010","NONE","PASSENGER","PERSONAL","W","MERGING",,,"1",,,,,"true","true",,,,,,,,"true","true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755234","JC463796","2019-10-07T17:50:00","1","DRIVER",,"717392",,"VOLVO","S40","IL","2006","UNKNOWN","PASSENGER","PERSONAL","N","BACKING",,,"1",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755315","JC463966","2019-10-07T17:40:00","1","DRIVER","1","717474",,"HYUNDAI","GENESIS","IL","2011","NONE","PASSENGER","RIDESHARE SERVICE","W","STRAIGHT AHEAD","true",,"2",,"unknown","unknown",,,,,,,,"true","true","true",,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755316","JC463966","2019-10-07T17:40:00","2","DRIVER",,"717476",,"HONDA","CIVIC","IL","2018","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","true",,"1",,"unknown","unknown",,"true","true",,,,,,,,"true","true","true",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755211","JC463811","2019-10-07T17:33:00","1","DRIVER",,"717416",,"UNKNOWN","UNKNOWN","IL","2019","NONE","BUS OVER 15 PASS.","CTA","S","TURNING LEFT",,,"1",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755183","JC463779","2019-10-07T17:33:00","1","DRIVER",,"717335",,"NISSAN","VERSA","IL","2009","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755184","JC463779","2019-10-07T17:33:00","2","DRIVER",,"717340",,"CHEVROLET","SILVERADO","IL","2015","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755282","JC463967","2019-10-07T17:30:00","1","DRIVER",,"717439",,"LEXUS","IS250","IL","2009","NONE","PASSENGER","PERSONAL","W","CHANGING LANES",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755283","JC463967","2019-10-07T17:30:00","2","DRIVER",,"717434",,"MITSUBISHI","LANCER","IL","2014","NONE","PASSENGER","PERSONAL","W","CHANGING LANES",,,"1",,,,,,,"true","true","true",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755217","JC463823","2019-10-07T17:20:00","1","DRIVER",,"717372",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2013","UNKNOWN","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755218","JC463823","2019-10-07T17:20:00","2","DRIVER",,"717376",,"HONDA","Odyssey (minivan)","IL","2016","UNKNOWN","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,"true","true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755164","JC463736","2019-10-07T17:20:00","1","DRIVER",,"717316",,"CHEVROLET","CHEVROLET","IL","2018","UNKNOWN","PASSENGER","PERSONAL","W","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755165","JC463736","2019-10-07T17:20:00","2","DRIVER","1","717323",,"PORSCHE","Cayenne","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,,"true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755270","JC463807","2019-10-07T17:19:00","1","DRIVER",,"717437",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2007","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755271","JC463807","2019-10-07T17:19:00","2","DRIVER","1","717452",,"VOLKSWAGEN","PASSAT","IL","2013","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"2",,,,,,"true","true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755601","JC464640","2019-10-07T17:12:00","2","DRIVER","1","717730",,"MERCEDES-BENZ","UNKNOWN","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755147","JC463715","2019-10-07T17:10:00","2","DRIVER",,"717328",,"CHEVROLET","SILVERADO","MI","2016","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,"true",,"true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755204","JC463706","2019-10-07T17:05:00","2","DRIVER",,"717361",,"MERCEDES-BENZ","E300","IL","2012","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755296","JC463737","2019-10-07T17:00:00","1","DRIVER",,"717453",,"CHEVROLET","IMPALA","IL","2012","NONE","PASSENGER","PERSONAL","SE","STRAIGHT AHEAD",,,"1",,,,,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755297","JC463737","2019-10-07T17:00:00","2","DRIVER","1","717460",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL","2016","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,"true","true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755195","JC463658","2019-10-07T17:00:00","1","DRIVER",,"717351",,"FORD","ESCAPE (SUV)","IL","2006","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,"true",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755169","JC463726","2019-10-07T16:55:00","2","DRIVER",,"717334",,"CHEVROLET","IMPALA","IL","2016","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755171","JC463764","2019-10-07T16:50:00","2","DRIVER",,"717349",,"JEEP","Grand Cherokee (for vehicle years 1989 to present)","IL","2012","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"755135","JC463708","2019-10-07T16:50:00","2","DRIVER",,"717286",,"GENERAL MOTORS CORP.","ACADIA","IL","2012","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,"true","true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
